call_id,timestamp,date,hour,day_of_week,month,agent_id,call_reason,channel,wait_time_sec,handle_time_sec,hold_time_sec,wrap_up_time_sec,total_time_sec,abandoned,resolved,first_call_resolution,csat_score,sentiment,outcome,call_cost_usd
CALL01531,2024-06-01 13:04:00,2024-06-01,13,Saturday,June,Agent_18,Product Information,Phone,371,159,1,86,616,0,1,1,3.0,Neutral,Transferred,2.25
CALL01532,2024-01-21 10:55:00,2024-01-21,10,Sunday,January,Agent_09,Order Tracking,Phone,656,461,33,67,1184,0,1,0,3.0,Neutral,Unresolved,6.53
CALL01533,2024-01-18 11:16:00,2024-01-18,11,Thursday,January,Agent_13,Billing Inquiry,Email,70,457,90,79,606,0,1,1,5.0,Negative,Resolved,2.28
CALL01534,2024-01-27 16:31:00,2024-01-27,16,Saturday,January,Agent_10,Upgrade Request,Phone,199,196,75,43,438,0,1,1,4.0,Positive,Transferred,2.78
CALL01535,2024-06-19 17:56:00,2024-06-19,17,Wednesday,June,Agent_05,Complaint,Phone,226,225,21,75,526,0,1,1,5.0,Positive,Callback Scheduled,3.19
CALL01536,2024-06-13 12:19:00,2024-06-13,12,Thursday,June,Agent_08,Product Information,Phone,372,203,4,52,627,0,0,0,4.0,Neutral,Resolved,2.88
CALL01537,2024-03-15 17:01:00,2024-03-15,17,Friday,March,Agent_09,Refund Request,Chat,125,208,151,69,402,0,1,1,2.0,Negative,Transferred,1.56
CALL01538,2024-02-20 09:02:00,2024-02-20,9,Tuesday,February,Agent_19,Upgrade Request,Phone,86,406,124,51,543,0,1,1,5.0,Positive,Resolved,5.75
CALL01539,2024-02-15 12:39:00,2024-02-15,12,Thursday,February,Agent_02,General Inquiry,Phone,263,331,133,83,677,0,1,1,5.0,Neutral,Escalated,4.69
CALL01540,2024-12-14 08:25:00,2024-12-14,8,Saturday,December,Agent_05,Complaint,Chat,610,338,21,60,1008,1,0,0,,Neutral,Abandoned,2.54
CALL01541,2024-06-15 18:23:00,2024-06-15,18,Saturday,June,Agent_19,Product Information,Phone,18,73,7,44,135,0,1,0,4.0,Positive,Callback Scheduled,1.03
CALL01542,2024-03-15 16:52:00,2024-03-15,16,Friday,March,Agent_10,Technical Support,Phone,49,447,25,25,521,0,1,1,5.0,Negative,Unresolved,6.33
CALL01543,2024-04-09 14:30:00,2024-04-09,14,Tuesday,April,Agent_19,Product Information,Phone,175,363,16,28,566,0,1,1,1.0,Negative,Resolved,5.14
CALL01544,2024-04-18 17:06:00,2024-04-18,17,Thursday,April,Agent_11,General Inquiry,Phone,588,625,170,82,1295,0,1,1,4.0,Positive,Unresolved,8.85
CALL01545,2024-10-17 11:16:00,2024-10-17,11,Thursday,October,Agent_19,Technical Support,Phone,3,296,30,69,368,0,1,1,3.0,Negative,Callback Scheduled,4.19
CALL01546,2024-09-04 14:29:00,2024-09-04,14,Wednesday,September,Agent_02,Upgrade Request,Phone,134,311,23,83,528,0,1,1,3.0,Neutral,Resolved,4.41
CALL01547,2024-05-12 15:41:00,2024-05-12,15,Sunday,May,Agent_02,Order Tracking,Chat,137,355,0,83,575,0,1,1,4.0,Neutral,Unresolved,2.66
CALL01548,2024-06-14 10:49:00,2024-06-14,10,Friday,June,Agent_14,Technical Support,Phone,168,180,135,49,397,0,1,1,5.0,Positive,Transferred,2.55
CALL01549,2024-04-19 15:06:00,2024-04-19,15,Friday,April,Agent_01,Cancellation Request,Phone,126,348,65,97,571,0,1,1,5.0,Positive,Callback Scheduled,4.93
CALL01550,2024-06-12 13:54:00,2024-06-12,13,Wednesday,June,Agent_17,Billing Inquiry,Phone,81,444,63,50,575,0,1,1,2.0,Neutral,Transferred,6.29
CALL01551,2024-04-08 19:56:00,2024-04-08,19,Monday,April,Agent_19,Account Management,Phone,10,244,14,30,284,0,1,1,3.0,Neutral,Transferred,3.46
CALL01552,2024-07-20 13:37:00,2024-07-20,13,Saturday,July,Agent_08,Account Management,Phone,96,112,26,70,278,0,1,1,5.0,Positive,Unresolved,1.59
CALL01553,2024-06-28 11:20:00,2024-06-28,11,Friday,June,Agent_15,Upgrade Request,Email,99,295,51,78,472,0,1,1,4.0,Negative,Transferred,1.48
CALL01554,2024-02-26 11:29:00,2024-02-26,11,Monday,February,Agent_03,Product Information,Phone,18,341,105,10,369,0,0,0,4.0,Neutral,Callback Scheduled,4.83
CALL01555,2024-03-31 15:54:00,2024-03-31,15,Sunday,March,Agent_13,Account Management,Phone,116,462,118,93,671,0,1,1,3.0,Positive,Callback Scheduled,6.54
CALL01556,2024-02-24 18:14:00,2024-02-24,18,Saturday,February,Agent_03,General Inquiry,Phone,509,304,49,81,894,1,0,0,,Negative,Abandoned,4.31
CALL01557,2024-12-26 13:42:00,2024-12-26,13,Thursday,December,Agent_02,Refund Request,Chat,324,466,44,73,863,0,1,0,4.0,Neutral,Callback Scheduled,3.5
CALL01558,2024-07-22 14:16:00,2024-07-22,14,Monday,July,Agent_03,Cancellation Request,Chat,276,463,41,61,800,0,1,1,5.0,Negative,Unresolved,3.47
CALL01559,2024-11-19 14:51:00,2024-11-19,14,Tuesday,November,Agent_05,Account Management,Chat,15,348,109,10,373,0,1,1,5.0,Neutral,Transferred,2.61
CALL01560,2024-08-29 12:41:00,2024-08-29,12,Thursday,August,Agent_07,General Inquiry,Phone,75,250,3,52,377,0,1,1,3.0,Neutral,Transferred,3.54
CALL01561,2024-01-25 09:40:00,2024-01-25,9,Thursday,January,Agent_07,Refund Request,Phone,42,480,28,74,596,0,1,1,3.0,Negative,Transferred,6.8
CALL01562,2024-01-15 12:43:00,2024-01-15,12,Monday,January,Agent_08,Product Information,Chat,70,290,18,75,435,0,1,1,5.0,Positive,Callback Scheduled,2.17
CALL01563,2024-02-05 12:25:00,2024-02-05,12,Monday,February,Agent_14,Order Tracking,Chat,239,594,3,80,913,0,1,0,5.0,Negative,Transferred,4.46
CALL01564,2024-09-09 14:14:00,2024-09-09,14,Monday,September,Agent_03,Technical Support,Chat,100,272,0,84,456,0,1,0,5.0,Negative,Unresolved,2.04
CALL01565,2024-07-16 14:58:00,2024-07-16,14,Tuesday,July,Agent_14,Order Tracking,Chat,120,244,215,47,411,0,0,0,5.0,Neutral,Escalated,1.83
CALL01566,2024-04-20 09:39:00,2024-04-20,9,Saturday,April,Agent_11,Order Tracking,Chat,104,451,23,45,600,0,1,1,4.0,Negative,Resolved,3.38
CALL01567,2024-01-19 17:03:00,2024-01-19,17,Friday,January,Agent_10,Account Management,Chat,17,356,30,58,431,0,1,1,3.0,Neutral,Transferred,2.67
CALL01568,2024-05-25 13:45:00,2024-05-25,13,Saturday,May,Agent_15,Upgrade Request,Chat,31,435,43,63,529,0,1,1,4.0,Positive,Unresolved,3.26
CALL01569,2024-11-09 12:28:00,2024-11-09,12,Saturday,November,Agent_02,Product Information,Phone,60,273,42,49,382,0,1,1,5.0,Positive,Callback Scheduled,3.87
CALL01570,2024-02-15 17:44:00,2024-02-15,17,Thursday,February,Agent_05,Technical Support,Email,75,324,174,34,433,0,1,0,5.0,Positive,Resolved,1.62
CALL01571,2024-05-16 15:18:00,2024-05-16,15,Thursday,May,Agent_08,Upgrade Request,Phone,11,460,13,61,532,0,1,1,2.0,Positive,Callback Scheduled,6.52
CALL01572,2024-10-30 14:15:00,2024-10-30,14,Wednesday,October,Agent_01,Order Tracking,Chat,12,268,137,69,349,0,1,0,3.0,Negative,Resolved,2.01
CALL01573,2024-04-08 14:36:00,2024-04-08,14,Monday,April,Agent_10,General Inquiry,Phone,66,215,87,55,336,0,0,0,5.0,Neutral,Resolved,3.05
CALL01574,2024-07-27 12:34:00,2024-07-27,12,Saturday,July,Agent_11,Product Information,Phone,109,406,32,70,585,0,1,1,5.0,Negative,Transferred,5.75
CALL01575,2024-11-21 13:37:00,2024-11-21,13,Thursday,November,Agent_07,Product Information,Email,709,408,42,54,1171,0,0,0,4.0,Negative,Transferred,2.04
CALL01576,2024-05-30 11:43:00,2024-05-30,11,Thursday,May,Agent_09,Refund Request,Phone,345,579,5,68,992,0,1,1,4.0,Neutral,Transferred,8.2
CALL01577,2024-08-18 16:28:00,2024-08-18,16,Sunday,August,Agent_05,Billing Inquiry,Phone,139,350,49,58,547,0,1,1,4.0,Neutral,Transferred,4.96
CALL01578,2024-03-16 17:30:00,2024-03-16,17,Saturday,March,Agent_17,Billing Inquiry,Email,219,235,26,64,518,0,1,1,3.0,Neutral,Escalated,1.17
CALL01579,2024-06-21 12:24:00,2024-06-21,12,Friday,June,Agent_02,Complaint,Phone,114,333,1,85,532,0,1,1,4.0,Positive,Transferred,4.72
CALL01580,2024-03-15 10:38:00,2024-03-15,10,Friday,March,Agent_09,Billing Inquiry,Chat,39,449,132,70,558,0,1,0,4.0,Neutral,Resolved,3.37
CALL01581,2024-05-15 11:02:00,2024-05-15,11,Wednesday,May,Agent_03,Cancellation Request,Phone,33,181,20,50,264,0,1,1,4.0,Negative,Callback Scheduled,2.56
CALL01582,2024-03-13 11:42:00,2024-03-13,11,Wednesday,March,Agent_12,Technical Support,Phone,176,376,8,58,610,0,1,1,5.0,Positive,Callback Scheduled,5.33
CALL01583,2024-11-29 10:20:00,2024-11-29,10,Friday,November,Agent_13,Product Information,Chat,276,344,44,73,693,0,1,1,4.0,Neutral,Transferred,2.58
CALL01584,2024-07-01 18:29:00,2024-07-01,18,Monday,July,Agent_04,Order Tracking,Chat,157,121,22,54,332,0,1,1,4.0,Neutral,Transferred,0.91
CALL01585,2024-12-16 13:20:00,2024-12-16,13,Monday,December,Agent_18,Technical Support,Phone,20,698,2,74,792,0,1,1,4.0,Positive,Escalated,9.89
CALL01586,2024-05-18 15:09:00,2024-05-18,15,Saturday,May,Agent_17,General Inquiry,Phone,31,365,99,34,430,0,1,1,3.0,Negative,Resolved,5.17
CALL01587,2024-08-28 11:32:00,2024-08-28,11,Wednesday,August,Agent_02,Product Information,Phone,143,272,22,44,459,0,1,1,5.0,Negative,Callback Scheduled,3.85
CALL01588,2024-05-22 14:42:00,2024-05-22,14,Wednesday,May,Agent_11,General Inquiry,Chat,395,414,120,57,866,0,1,0,5.0,Neutral,Escalated,3.11
CALL01589,2024-07-03 13:56:00,2024-07-03,13,Wednesday,July,Agent_01,Order Tracking,Chat,22,225,73,54,301,0,1,1,3.0,Negative,Callback Scheduled,1.69
CALL01590,2024-08-13 11:05:00,2024-08-13,11,Tuesday,August,Agent_12,Complaint,Chat,68,341,64,68,477,0,1,1,4.0,Positive,Transferred,2.56
CALL01591,2024-06-01 17:12:00,2024-06-01,17,Saturday,June,Agent_09,Billing Inquiry,Phone,321,307,42,66,694,0,1,1,2.0,Negative,Callback Scheduled,4.35
CALL01592,2024-04-18 14:53:00,2024-04-18,14,Thursday,April,Agent_13,Billing Inquiry,Phone,60,179,159,68,307,0,1,1,4.0,Negative,Callback Scheduled,2.54
CALL01593,2024-11-12 13:24:00,2024-11-12,13,Tuesday,November,Agent_08,Account Management,Video Call,146,310,34,50,506,0,0,0,5.0,Neutral,Unresolved,5.68
CALL01594,2024-07-03 14:10:00,2024-07-03,14,Wednesday,July,Agent_05,Technical Support,Video Call,48,345,77,67,460,0,1,0,4.0,Negative,Unresolved,6.33
CALL01595,2024-10-19 18:15:00,2024-10-19,18,Saturday,October,Agent_17,Upgrade Request,Phone,521,472,67,74,1067,0,0,0,4.0,Negative,Escalated,6.69
CALL01596,2024-03-17 09:36:00,2024-03-17,9,Sunday,March,Agent_14,Product Information,Chat,589,391,162,51,1031,0,1,1,1.0,Negative,Escalated,2.93
CALL01597,2024-05-24 09:44:00,2024-05-24,9,Friday,May,Agent_14,Complaint,Chat,78,314,77,55,447,0,1,1,5.0,Negative,Callback Scheduled,2.35
CALL01598,2024-06-18 14:42:00,2024-06-18,14,Tuesday,June,Agent_15,Refund Request,Phone,145,185,10,76,406,0,1,1,2.0,Positive,Escalated,2.62
CALL01599,2024-10-22 13:05:00,2024-10-22,13,Tuesday,October,Agent_05,Upgrade Request,Video Call,33,381,23,79,493,0,1,1,5.0,Negative,Escalated,6.99
CALL01600,2024-12-09 09:38:00,2024-12-09,9,Monday,December,Agent_05,Complaint,Phone,799,310,72,71,1180,0,1,1,5.0,Negative,Transferred,4.39
CALL01601,2024-08-19 13:31:00,2024-08-19,13,Monday,August,Agent_05,Cancellation Request,Email,199,193,27,75,467,1,0,0,,Positive,Abandoned,0.96
CALL01602,2024-01-22 14:19:00,2024-01-22,14,Monday,January,Agent_19,Account Management,Video Call,170,222,106,82,474,0,1,1,3.0,Neutral,Resolved,4.07
CALL01603,2024-08-05 13:09:00,2024-08-05,13,Monday,August,Agent_18,Refund Request,Phone,444,237,33,75,756,1,0,0,,Negative,Abandoned,3.36
CALL01604,2024-07-01 12:05:00,2024-07-01,12,Monday,July,Agent_04,Account Management,Phone,229,87,86,45,361,0,1,1,4.0,Neutral,Escalated,1.23
CALL01605,2024-11-05 08:27:00,2024-11-05,8,Tuesday,November,Agent_01,Order Tracking,Phone,94,235,75,49,378,0,1,1,3.0,Neutral,Unresolved,3.33
CALL01606,2024-08-08 12:13:00,2024-08-08,12,Thursday,August,Agent_10,General Inquiry,Phone,18,338,77,88,444,0,1,1,2.0,Negative,Callback Scheduled,4.79
CALL01607,2024-06-15 12:36:00,2024-06-15,12,Saturday,June,Agent_05,Product Information,Phone,242,361,9,73,676,0,0,0,5.0,Positive,Escalated,5.11
CALL01608,2024-09-15 08:30:00,2024-09-15,8,Sunday,September,Agent_06,Billing Inquiry,Email,171,269,46,58,498,0,1,1,5.0,Negative,Transferred,1.34
CALL01609,2024-04-15 14:10:00,2024-04-15,14,Monday,April,Agent_09,Upgrade Request,Chat,420,448,115,51,919,0,0,0,1.0,Negative,Transferred,3.36
CALL01610,2024-01-13 11:22:00,2024-01-13,11,Saturday,January,Agent_08,Upgrade Request,Chat,146,100,10,63,309,0,1,1,5.0,Positive,Escalated,0.75
CALL01611,2024-04-03 08:36:00,2024-04-03,8,Wednesday,April,Agent_01,Order Tracking,Phone,389,266,6,29,684,0,1,1,3.0,Positive,Unresolved,3.77
CALL01612,2024-06-17 18:31:00,2024-06-17,18,Monday,June,Agent_05,Refund Request,Phone,118,299,63,85,502,0,1,0,4.0,Negative,Unresolved,4.24
CALL01613,2024-04-12 14:51:00,2024-04-12,14,Friday,April,Agent_12,Account Management,Video Call,39,436,52,65,540,0,1,1,4.0,Neutral,Unresolved,7.99
CALL01614,2024-01-15 18:56:00,2024-01-15,18,Monday,January,Agent_16,Account Management,Phone,85,149,94,27,261,0,1,1,4.0,Positive,Escalated,2.11
CALL01615,2024-09-19 15:29:00,2024-09-19,15,Thursday,September,Agent_08,Billing Inquiry,Phone,171,275,13,28,474,0,1,1,1.0,Neutral,Resolved,3.9
CALL01616,2024-10-24 14:12:00,2024-10-24,14,Thursday,October,Agent_09,Cancellation Request,Phone,116,499,54,50,665,0,1,1,5.0,Positive,Escalated,7.07
CALL01617,2024-02-07 12:36:00,2024-02-07,12,Wednesday,February,Agent_07,Technical Support,Phone,270,696,77,101,1067,0,1,0,4.0,Positive,Unresolved,9.86
CALL01618,2024-05-17 08:58:00,2024-05-17,8,Friday,May,Agent_20,General Inquiry,Chat,5,469,47,60,534,0,1,0,3.0,Negative,Callback Scheduled,3.52
CALL01619,2024-05-17 11:22:00,2024-05-17,11,Friday,May,Agent_15,Product Information,Phone,423,408,94,81,912,0,1,1,4.0,Neutral,Unresolved,5.78
CALL01620,2024-09-21 14:53:00,2024-09-21,14,Saturday,September,Agent_02,Upgrade Request,Phone,273,408,10,85,766,0,1,1,3.0,Negative,Unresolved,5.78
CALL01621,2024-01-11 14:05:00,2024-01-11,14,Thursday,January,Agent_11,Cancellation Request,Chat,119,200,4,51,370,0,0,0,3.0,Negative,Transferred,1.5
CALL01622,2024-08-15 15:41:00,2024-08-15,15,Thursday,August,Agent_20,Refund Request,Phone,82,352,25,80,514,0,0,0,2.0,Negative,Resolved,4.99
CALL01623,2024-06-26 11:27:00,2024-06-26,11,Wednesday,June,Agent_17,Technical Support,Phone,9,171,84,65,245,0,1,0,3.0,Neutral,Unresolved,2.42
CALL01624,2024-06-25 11:08:00,2024-06-25,11,Tuesday,June,Agent_02,Product Information,Phone,7,157,39,59,223,0,0,0,4.0,Negative,Transferred,2.22
CALL01625,2024-12-25 11:37:00,2024-12-25,11,Wednesday,December,Agent_13,Billing Inquiry,Phone,676,525,46,49,1250,0,0,0,3.0,Negative,Unresolved,7.44
CALL01626,2024-03-29 10:25:00,2024-03-29,10,Friday,March,Agent_17,Billing Inquiry,Chat,135,128,48,29,292,0,0,0,4.0,Positive,Callback Scheduled,0.96
CALL01627,2024-07-07 12:27:00,2024-07-07,12,Sunday,July,Agent_15,Cancellation Request,Video Call,35,275,9,58,368,0,0,0,5.0,Neutral,Callback Scheduled,5.04
CALL01628,2024-04-07 16:38:00,2024-04-07,16,Sunday,April,Agent_15,Account Management,Video Call,164,60,55,50,274,0,1,0,4.0,Neutral,Callback Scheduled,1.1
CALL01629,2024-04-29 17:40:00,2024-04-29,17,Monday,April,Agent_20,Billing Inquiry,Phone,69,383,35,80,532,0,1,1,1.0,Negative,Transferred,5.43
CALL01630,2024-03-24 14:39:00,2024-03-24,14,Sunday,March,Agent_05,General Inquiry,Chat,140,303,26,104,547,0,0,0,3.0,Negative,Unresolved,2.27
CALL01631,2024-09-07 14:10:00,2024-09-07,14,Saturday,September,Agent_03,Refund Request,Video Call,70,263,130,46,379,0,1,1,3.0,Positive,Escalated,4.82
CALL01632,2024-11-17 17:51:00,2024-11-17,17,Sunday,November,Agent_19,Refund Request,Phone,247,413,41,65,725,0,1,1,4.0,Positive,Unresolved,5.85
CALL01633,2024-02-02 17:39:00,2024-02-02,17,Friday,February,Agent_14,Order Tracking,Phone,16,343,60,85,444,0,1,0,5.0,Neutral,Resolved,4.86
CALL01634,2024-11-09 16:56:00,2024-11-09,16,Saturday,November,Agent_06,General Inquiry,Chat,206,533,11,61,800,0,0,0,4.0,Negative,Escalated,4.0
CALL01635,2024-09-28 11:51:00,2024-09-28,11,Saturday,September,Agent_15,Technical Support,Chat,510,334,161,93,937,0,1,1,4.0,Neutral,Callback Scheduled,2.5
CALL01636,2024-10-16 15:59:00,2024-10-16,15,Wednesday,October,Agent_06,Technical Support,Phone,230,567,30,62,859,0,1,0,5.0,Positive,Resolved,8.03
CALL01637,2024-10-15 18:14:00,2024-10-15,18,Tuesday,October,Agent_15,Order Tracking,Phone,131,338,302,89,558,0,1,1,5.0,Positive,Transferred,4.79
CALL01638,2024-04-06 12:36:00,2024-04-06,12,Saturday,April,Agent_13,Refund Request,Phone,20,478,152,46,544,0,1,1,3.0,Negative,Escalated,6.77
CALL01639,2024-11-07 14:19:00,2024-11-07,14,Thursday,November,Agent_13,Refund Request,Chat,172,197,78,62,431,0,1,1,5.0,Neutral,Resolved,1.48
CALL01640,2024-05-16 16:18:00,2024-05-16,16,Thursday,May,Agent_06,Order Tracking,Email,9,185,4,65,259,0,1,1,5.0,Negative,Escalated,0.93
CALL01641,2024-08-09 14:57:00,2024-08-09,14,Friday,August,Agent_06,Account Management,Phone,20,192,18,83,295,0,1,1,4.0,Positive,Resolved,2.72
CALL01642,2024-04-21 11:40:00,2024-04-21,11,Sunday,April,Agent_14,Complaint,Email,123,436,1,66,625,0,1,0,5.0,Neutral,Unresolved,2.18
CALL01643,2024-07-04 12:24:00,2024-07-04,12,Thursday,July,Agent_10,Account Management,Chat,28,217,80,75,320,0,1,0,4.0,Positive,Escalated,1.63
CALL01644,2024-06-11 09:39:00,2024-06-11,9,Tuesday,June,Agent_07,Billing Inquiry,Chat,122,305,106,55,482,0,1,1,4.0,Negative,Callback Scheduled,2.29
CALL01645,2024-09-30 09:41:00,2024-09-30,9,Monday,September,Agent_01,General Inquiry,Video Call,472,222,72,43,737,0,1,1,3.0,Neutral,Unresolved,4.07
CALL01646,2024-11-21 14:08:00,2024-11-21,14,Thursday,November,Agent_18,Billing Inquiry,Chat,109,259,11,59,427,0,1,0,3.0,Negative,Unresolved,1.94
CALL01647,2024-10-27 12:01:00,2024-10-27,12,Sunday,October,Agent_08,Product Information,Email,14,191,316,85,290,0,1,1,4.0,Negative,Unresolved,0.95
CALL01648,2024-01-18 11:31:00,2024-01-18,11,Thursday,January,Agent_15,Cancellation Request,Chat,11,297,35,77,385,0,1,0,5.0,Neutral,Resolved,2.23
CALL01649,2024-06-29 13:56:00,2024-06-29,13,Saturday,June,Agent_20,Upgrade Request,Phone,258,355,99,98,711,0,1,1,4.0,Positive,Escalated,5.03
CALL01650,2024-05-02 10:05:00,2024-05-02,10,Thursday,May,Agent_18,Complaint,Phone,582,100,25,56,738,0,1,0,5.0,Negative,Transferred,1.42
CALL01651,2024-08-28 15:27:00,2024-08-28,15,Wednesday,August,Agent_07,Billing Inquiry,Phone,11,334,399,86,431,0,1,1,4.0,Positive,Escalated,4.73
CALL01652,2024-08-19 16:56:00,2024-08-19,16,Monday,August,Agent_02,Order Tracking,Phone,91,279,9,69,439,0,1,1,3.0,Positive,Escalated,3.95
CALL01653,2024-07-25 19:14:00,2024-07-25,19,Thursday,July,Agent_02,Upgrade Request,Email,138,187,25,33,358,0,1,1,4.0,Negative,Callback Scheduled,0.93
CALL01654,2024-06-04 10:59:00,2024-06-04,10,Tuesday,June,Agent_11,Technical Support,Phone,328,322,10,62,712,1,0,0,,Positive,Abandoned,4.56
CALL01655,2024-03-15 14:00:00,2024-03-15,14,Friday,March,Agent_04,Cancellation Request,Phone,14,233,25,88,335,0,1,1,4.0,Positive,Escalated,3.3
CALL01656,2024-07-30 12:05:00,2024-07-30,12,Tuesday,July,Agent_10,Upgrade Request,Chat,214,413,18,79,706,0,1,0,4.0,Negative,Transferred,3.1
CALL01657,2024-06-29 12:08:00,2024-06-29,12,Saturday,June,Agent_19,Refund Request,Phone,177,387,110,70,634,0,1,0,4.0,Positive,Unresolved,5.48
CALL01658,2024-04-12 12:26:00,2024-04-12,12,Friday,April,Agent_19,Order Tracking,Phone,19,546,15,38,603,0,1,0,3.0,Positive,Resolved,7.73
CALL01659,2024-11-01 12:24:00,2024-11-01,12,Friday,November,Agent_10,Order Tracking,Phone,150,262,16,59,471,0,1,1,4.0,Neutral,Unresolved,3.71
CALL01660,2024-04-02 13:13:00,2024-04-02,13,Tuesday,April,Agent_03,Cancellation Request,Phone,89,355,1,65,509,0,1,1,4.0,Negative,Resolved,5.03
CALL01661,2024-10-30 14:26:00,2024-10-30,14,Wednesday,October,Agent_10,General Inquiry,Video Call,55,127,73,55,237,0,1,1,5.0,Positive,Resolved,2.33
CALL01662,2024-02-18 09:04:00,2024-02-18,9,Sunday,February,Agent_09,Order Tracking,Phone,72,294,63,50,416,0,1,1,4.0,Negative,Unresolved,4.17
CALL01663,2024-12-29 15:17:00,2024-12-29,15,Sunday,December,Agent_17,Product Information,Phone,286,283,28,69,638,0,1,1,5.0,Negative,Escalated,4.01
CALL01664,2024-12-01 09:21:00,2024-12-01,9,Sunday,December,Agent_20,Billing Inquiry,Phone,41,60,51,78,179,0,1,0,1.0,Positive,Transferred,0.85
CALL01665,2024-01-11 13:03:00,2024-01-11,13,Thursday,January,Agent_17,Technical Support,Chat,378,145,37,72,595,0,1,1,4.0,Neutral,Transferred,1.09
CALL01666,2024-12-10 12:51:00,2024-12-10,12,Tuesday,December,Agent_10,Cancellation Request,Video Call,182,368,130,41,591,0,1,1,5.0,Negative,Callback Scheduled,6.75
CALL01667,2024-01-07 18:24:00,2024-01-07,18,Sunday,January,Agent_09,Refund Request,Phone,1,252,10,59,312,0,1,0,5.0,Negative,Transferred,3.57
CALL01668,2024-04-16 11:27:00,2024-04-16,11,Tuesday,April,Agent_12,Account Management,Phone,134,383,26,74,591,0,1,0,4.0,Negative,Transferred,5.43
CALL01669,2024-06-09 14:21:00,2024-06-09,14,Sunday,June,Agent_16,Refund Request,Phone,180,324,57,78,582,0,1,0,2.0,Negative,Unresolved,4.59
CALL01670,2024-05-28 18:53:00,2024-05-28,18,Tuesday,May,Agent_16,Account Management,Email,562,279,16,67,908,1,0,0,,Negative,Abandoned,1.4
CALL01671,2024-05-27 11:08:00,2024-05-27,11,Monday,May,Agent_08,Complaint,Phone,130,211,23,77,418,0,1,1,2.0,Positive,Resolved,2.99
CALL01672,2024-01-01 17:09:00,2024-01-01,17,Monday,January,Agent_04,Billing Inquiry,Email,86,241,3,60,387,0,1,0,5.0,Neutral,Resolved,1.2
CALL01673,2024-08-09 17:31:00,2024-08-09,17,Friday,August,Agent_07,Upgrade Request,Chat,36,327,132,52,415,0,1,0,5.0,Neutral,Unresolved,2.45
CALL01674,2024-09-13 11:35:00,2024-09-13,11,Friday,September,Agent_02,Order Tracking,Chat,302,406,72,98,806,0,1,1,4.0,Neutral,Transferred,3.04
CALL01675,2024-09-19 11:32:00,2024-09-19,11,Thursday,September,Agent_07,Billing Inquiry,Phone,139,356,30,68,563,0,1,1,1.0,Negative,Escalated,5.04
CALL01676,2024-04-24 10:16:00,2024-04-24,10,Wednesday,April,Agent_10,Complaint,Chat,139,322,12,32,493,0,1,0,4.0,Positive,Callback Scheduled,2.42
CALL01677,2024-05-31 15:24:00,2024-05-31,15,Friday,May,Agent_10,Refund Request,Phone,29,226,30,54,309,0,1,1,5.0,Negative,Callback Scheduled,3.2
CALL01678,2024-04-07 15:22:00,2024-04-07,15,Sunday,April,Agent_01,Technical Support,Video Call,48,351,54,35,434,0,1,1,4.0,Negative,Callback Scheduled,6.44
CALL01679,2024-05-03 17:07:00,2024-05-03,17,Friday,May,Agent_11,Cancellation Request,Video Call,79,264,40,39,382,0,1,1,4.0,Negative,Transferred,4.84
CALL01680,2024-04-03 17:57:00,2024-04-03,17,Wednesday,April,Agent_20,Billing Inquiry,Video Call,63,262,6,72,397,0,1,1,5.0,Positive,Escalated,4.8
CALL01681,2024-02-24 17:38:00,2024-02-24,17,Saturday,February,Agent_11,Order Tracking,Email,155,427,65,89,671,0,1,1,4.0,Negative,Unresolved,2.13
CALL01682,2024-01-22 13:38:00,2024-01-22,13,Monday,January,Agent_16,Billing Inquiry,Chat,240,369,128,100,709,0,0,0,5.0,Negative,Escalated,2.77
CALL01683,2024-12-25 10:03:00,2024-12-25,10,Wednesday,December,Agent_16,Account Management,Phone,5,357,74,69,431,0,0,0,5.0,Negative,Unresolved,5.06
CALL01684,2024-04-02 14:54:00,2024-04-02,14,Tuesday,April,Agent_18,Order Tracking,Phone,15,208,66,72,295,0,1,0,5.0,Neutral,Unresolved,2.95
CALL01685,2024-05-22 13:02:00,2024-05-22,13,Wednesday,May,Agent_02,Refund Request,Email,11,340,28,81,432,0,0,0,5.0,Neutral,Transferred,1.7
CALL01686,2024-04-04 15:05:00,2024-04-04,15,Thursday,April,Agent_11,Refund Request,Phone,97,270,87,73,440,0,1,0,5.0,Negative,Resolved,3.82
CALL01687,2024-02-25 17:03:00,2024-02-25,17,Sunday,February,Agent_07,Upgrade Request,Phone,137,317,8,44,498,0,0,0,4.0,Negative,Callback Scheduled,4.49
CALL01688,2024-10-02 12:59:00,2024-10-02,12,Wednesday,October,Agent_12,Technical Support,Phone,97,302,5,35,434,0,0,0,4.0,Positive,Callback Scheduled,4.28
CALL01689,2024-09-30 13:26:00,2024-09-30,13,Monday,September,Agent_01,Order Tracking,Phone,444,398,123,71,913,0,1,1,4.0,Neutral,Transferred,5.64
CALL01690,2024-06-12 15:17:00,2024-06-12,15,Wednesday,June,Agent_06,Upgrade Request,Chat,299,464,78,68,831,1,0,0,,Negative,Abandoned,3.48
CALL01691,2024-03-03 12:06:00,2024-03-03,12,Sunday,March,Agent_13,Account Management,Phone,11,266,7,46,323,0,1,1,4.0,Negative,Resolved,3.77
